"clusters","silhouette_width","sums_of_squares"
"1",0,248.29959828081
"2",0.424805406474609,133.824949653677
"3",0.396641873972541,91.5612810465936
"4",0.379160298585021,73.0445726924634
"5",0.366731354831668,60.509601505171
"6",0.367747057689122,52.7096838131206
"7",0.350404019430311,45.9013852412669
"8",0.344822091732084,41.7609232458715
"9",0.332058090363614,38.9187311820987
"10",0.339264511876515,35.2185007893093
"11",0.338435019386936,33.034226213704
"12",0.318767098032676,31.3162976136123
"13",0.316865628607254,29.6645806644947
"14",0.315387647618445,28.2900319133451
"15",0.316318879699073,26.8725260993099
"16",0.29896547674954,25.8299269055448
"17",0.292550492658758,24.7722883441048
"18",0.296917456178619,24.3752848485872
"19",0.302119242236018,23.0124057643943
"20",0.294740857065034,22.4700490371274
"21",0.294970339910777,21.5636841630546
"22",0.290535718506105,20.803586127606
"23",0.294180951539479,20.2481330444051
"24",0.288553352387924,19.579359515775
"25",0.28247102775695,19.2535412501761
"26",0.288295696399048,18.6807016451935
"27",0.288503420418582,18.1434630454524
"28",0.279130972238733,17.8784586349357
"29",0.289900007008784,17.3453170240396
"30",0.277724262850655,17.1289534983463
"31",0.287299549933258,16.6239841939476
"32",0.285118031317106,16.3404977895355
"33",0.279914801568549,16.1236261478233
"34",0.280738451816797,15.6420758586495
"35",0.281585993271183,15.387797398709
"36",0.283297171411074,14.9661413343077
"37",0.278352498527661,14.7016311895951
"38",0.285760113833945,14.4216175803982
"39",0.277604489930594,14.4643815091445
"40",0.280714453932981,13.9565028796006
