"clusters","silhouette_width","sums_of_squares"
"1",0,248.634396367387
"2",0.431166265404632,132.181092650433
"3",0.398527559872689,90.6531198205938
"4",0.379664747270783,72.1846711202064
"5",0.368416463798761,59.7119090125685
"6",0.355307646462875,51.845134085191
"7",0.352673736465765,45.234743244079
"8",0.34410927380955,41.3197382106518
"9",0.332074373225279,37.6387888355065
"10",0.340656913776242,34.9162057223104
"11",0.323653973507152,33.0686305474143
"12",0.325069371549166,31.1185634051926
"13",0.321971497158891,29.4383754214765
"14",0.323784904591799,27.9877767823347
"15",0.319902817248183,26.9681680494749
"16",0.311912539646452,25.7519538873034
"17",0.306072793043001,24.8353115837953
"18",0.297923019385382,24.0959742510281
"19",0.298465530231131,23.0423715420213
"20",0.299649732202569,22.4017262749709
"21",0.286324900300415,21.4378315541818
"22",0.282991726109431,21.185587643192
"23",0.286857028737506,20.4276677780194
"24",0.292831367941915,19.5454465299724
"25",0.290343701748315,19.0403190681763
"26",0.289376255567445,18.6137697072607
"27",0.294210849451023,18.3831142413863
"28",0.294511472828435,17.7255043999664
"29",0.254776609926142,19.6927661836274
"30",0.283563193471407,17.0738176173405
"31",0.286240393527121,16.5239385037229
"32",0.286568071895334,16.1520157659763
"33",0.278223425335456,15.8325314584751
"34",0.28457097918176,15.5072178335986
"35",0.277736276531241,15.371538300575
"36",0.282892698467927,15.0336687914135
"37",0.282879049107823,14.8277685716077
"38",0.277797013347712,14.3733281100773
"39",0.279557599850578,14.3065817190235
"40",0.278870302442833,13.8819893340405
