"clusters","silhouette_width","sums_of_squares"
"1",0,249.439361306604
"2",0.430180237252265,132.388888476049
"3",0.399315449386638,90.7766097344603
"4",0.380783601488064,73.0491337069027
"5",0.368329065356779,60.014023524064
"6",0.352863447631442,52.2155457419903
"7",0.350944713359387,45.3519738924681
"8",0.346421160036164,41.4604466495998
"9",0.344514897043559,38.8014529801964
"10",0.312939802542942,35.0013093864334
"11",0.322973338279079,33.2678270999264
"12",0.323041274491538,31.1536500989392
"13",0.324351778211648,29.7396654890963
"14",0.315667370828602,28.0485961940554
"15",0.320666312799345,26.711820662912
"16",0.312202239066617,25.728823729952
"17",0.306520127433514,24.5748090443814
"18",0.292751670515662,23.7007867802709
"19",0.299841098912504,23.2661322241777
"20",0.301069547968251,22.1385109520511
"21",0.299589890816804,21.3625529961957
"22",0.295977417322793,20.8243504789609
"23",0.285712601740086,20.6906546229058
"24",0.283754205076359,19.9547395021489
"25",0.287186296511375,19.3413733289374
"26",0.284719752634505,19.0181984560815
"27",0.277183928325853,18.3595779383803
"28",0.286871559252458,17.9360357488371
"29",0.289867913637891,17.2415512597193
"30",0.287208258982891,17.1071170018327
"31",0.280815587187986,16.7314584187543
"32",0.283684545414882,16.1555257282509
"33",0.277841775640867,15.9821703053932
"34",0.28282843049183,15.7138585920808
"35",0.282363950810536,15.2495594685892
"36",0.279810044456526,14.921509266636
"37",0.27607635512922,14.757078856968
"38",0.27088187386838,14.5098544781745
"39",0.27472468330861,14.2353491533145
"40",0.276110194329827,13.9363905564934
