"clusters","silhouette_width","sums_of_squares"
"1",0,249.127555247215
"2",0.429141001523872,132.601473185913
"3",0.396385746898961,91.0033214362416
"4",0.377291610448451,73.1436718454834
"5",0.365512160518362,59.9792348920295
"6",0.344755857028521,52.2496114208339
"7",0.353266280455898,45.2419179106787
"8",0.348593724568838,41.3722289628915
"9",0.335883568045789,37.6237496558237
"10",0.342625421720135,34.7967880736178
"11",0.3410932334193,32.8393579985864
"12",0.325651022772417,31.3911641575324
"13",0.322473325795142,29.3877305108768
"14",0.326197444642784,27.8289797093106
"15",0.320006358267891,26.5825655269615
"16",0.303208806940983,25.5094973221166
"17",0.307929413435374,24.4361314475145
"18",0.309503243012388,24.040561336881
"19",0.291669540454959,22.7712900739501
"20",0.293557047985631,21.9206361110104
"21",0.292092713866913,21.5613998443969
"22",0.293129050445307,20.8238793165187
"23",0.295662087750346,19.9423316544159
"24",0.289289337280825,19.5169874958405
"25",0.2916176980605,19.0994991292443
"26",0.293629790447179,18.4843435987923
"27",0.264572455051667,18.0316798600584
"28",0.287970746510572,17.5793556566117
"29",0.285409665282801,17.1366778330498
"30",0.294137690277921,16.7511674193251
"31",0.282350754940249,16.5878022085227
"32",0.281187722831044,16.1200151840743
"33",0.28401899028684,15.8593694135946
"34",0.280394047937031,15.5166644202653
"35",0.284739314389077,15.3314962534737
"36",0.277958109782675,14.8812140895041
"37",0.27611903754024,14.7781866168044
"38",0.278246345515972,14.4843503398491
"39",0.279220646711318,14.1442597782281
"40",0.277055482576551,13.9991580155115
