"clusters","silhouette_width","sums_of_squares"
"1",0,248.464312770713
"2",0.426585554535699,132.894351499422
"3",0.395956952213988,91.2449301303286
"4",0.378505944787425,72.7154236651122
"5",0.367072068636432,60.0593741544793
"6",0.358279359430998,52.1998565169711
"7",0.338752947384669,45.6432925716221
"8",0.342401472014751,41.6342175325888
"9",0.33200277783225,37.8286392896982
"10",0.339448182969251,35.019921157693
"11",0.332258764471115,33.2506806562669
"12",0.320563700443359,31.2744964482581
"13",0.330507176641325,29.5578567647581
"14",0.322464107857111,28.2971277483053
"15",0.316522928644314,26.8435828725716
"16",0.296782149537414,25.7410184934127
"17",0.30572072307786,24.9338066498574
"18",0.29742210028608,23.7312802863187
"19",0.292390557220914,23.0765698057637
"20",0.299655371455168,22.1642443308959
"21",0.288085682138549,21.6712489547271
"22",0.293171421103873,21.1091499123439
"23",0.288109782766448,20.3166175266369
"24",0.291322567207818,19.8549360658726
"25",0.28857791982801,19.2642224311397
"26",0.266801468577383,18.903891124648
"27",0.287910075530887,18.3461035119898
"28",0.291133404265108,17.7064227937874
"29",0.283465719395872,17.4427736511366
"30",0.282450703702272,16.916147012186
"31",0.287686655945705,16.6035592309512
"32",0.28530444790097,16.3045308387243
"33",0.284075000350496,15.8959929454662
"34",0.281904407338494,15.5121893899001
"35",0.285041080976119,15.5989640297564
"36",0.284927183905148,14.8914394471809
"37",0.28715738270109,14.8468427505925
"38",0.287945148499166,14.6004059300618
"39",0.279750676282538,14.5020367978785
"40",0.274228079363393,13.9628284154133
