"clusters","silhouette_width","sums_of_squares"
"1",0,249.996607975364
"2",0.428874516298183,133.527530426712
"3",0.400552349414965,90.855079745172
"4",0.384435771934932,72.1426868937822
"5",0.369227931401177,59.8930798928891
"6",0.355474376261639,51.9905712947478
"7",0.346454059162459,45.2336995846231
"8",0.345808549883255,41.3368193742364
"9",0.334472687659212,37.4330775108192
"10",0.34058108883967,34.8027725915098
"11",0.33682941114365,32.9856259780299
"12",0.325263928387038,30.9771714138658
"13",0.326413435649669,29.5376808223313
"14",0.325678692431105,28.3061154314193
"15",0.318158935428014,26.5867534710135
"16",0.315746915346332,26.120653436071
"17",0.297349650633193,24.8438834867234
"18",0.288280405270235,24.2236216760909
"19",0.294693598535544,23.0177410341963
"20",0.292402458801518,22.3655889507951
"21",0.286546185538661,21.3976979677322
"22",0.290967827955165,20.9020307494582
"23",0.290495756096055,20.0386551514438
"24",0.288432803444398,19.553903593373
"25",0.284528361248726,19.0013893351176
"26",0.284050165512126,18.6240342725036
"27",0.282272603139374,17.9835751851312
"28",0.290196258233057,17.6926105645253
"29",0.285473233896819,17.3245873851443
"30",0.279314582747208,17.0005042436553
"31",0.278993336145286,16.5979117590918
"32",0.284058804446725,16.2008679791605
"33",0.280970819061878,15.7445939008382
"34",0.286795759027121,15.5888449871857
"35",0.280356689004593,15.255213001888
"36",0.279249888688885,15.1133288320051
"37",0.273613053855505,14.7468902940874
"38",0.277731303921691,14.413146463682
"39",0.282594074496052,14.0555387182982
"40",0.277963728831678,13.9810977031933
