"clusters","silhouette_width","sums_of_squares"
"1",0,249.917442630201
"2",0.428617703894242,133.309601034935
"3",0.397508432834757,91.3860073490283
"4",0.377990391028665,73.0626066440424
"5",0.367850707764336,60.4177856008797
"6",0.359436886580874,52.3766050458163
"7",0.353166490112947,45.6221833035624
"8",0.346035031291803,41.5789950831108
"9",0.33367477181572,37.7645653671764
"10",0.341279600746367,34.9699712770329
"11",0.340982400965264,32.8210084319075
"12",0.324291153519989,30.9766374564134
"13",0.321436493744505,29.5990092667338
"14",0.315958108405532,27.9766168529613
"15",0.305545525611521,26.9486377565138
"16",0.320324080954458,26.1395810330299
"17",0.30816942518219,24.8836097480816
"18",0.297446636474756,23.9841394332985
"19",0.294611453833147,23.2481417070181
"20",0.29144305378809,22.4348559851316
"21",0.300738667037062,21.4831516013382
"22",0.295130831924727,20.8322391378173
"23",0.285758333176,20.2319339821852
"24",0.290993349643533,19.6213025936993
"25",0.290270676605425,19.0294658936683
"26",0.292000299979206,18.7736603579809
"27",0.285572477639216,18.0839038665907
"28",0.277892230428613,17.7094355110774
"29",0.286617589512718,17.3861323814812
"30",0.287665316820045,16.8236799712934
"31",0.282683159253354,16.7515516515293
"32",0.282440996910025,16.209781384941
"33",0.28284680017233,15.7929066220395
"34",0.28918356756898,15.5283116072824
"35",0.284367171732515,15.4115296766236
"36",0.275492777710926,15.2228808010511
"37",0.276634648567475,14.8100251627324
"38",0.277376841769859,14.6871754855522
"39",0.272023442226268,14.3970821016513
"40",0.277705079255149,13.922573392399
