"clusters","silhouette_width","sums_of_squares"
"1",0,248.570952830359
"2",0.425497793444808,133.190181895771
"3",0.395379983161834,91.5484238771592
"4",0.375318311078083,73.3890740133809
"5",0.362995014912833,60.6356579556433
"6",0.35447515955746,52.7490916471358
"7",0.349726847593123,45.741711249403
"8",0.339904508785299,42.0039453883965
"9",0.331976951063455,38.0435470890293
"10",0.337720913500511,35.4831649274191
"11",0.337797437785315,33.3137147870089
"12",0.322616268154651,31.3523409039827
"13",0.319544926288524,29.7068367649346
"14",0.317741690942361,28.3005208157012
"15",0.315062072669616,27.0793861027217
"16",0.300998984822376,26.3717355462332
"17",0.296941384698609,25.1919974790433
"18",0.300492378519937,24.1186203736966
"19",0.289731915944683,23.3234795638942
"20",0.291733473392361,22.6236913478459
"21",0.291539002701,21.6788945379777
"22",0.294595143094884,21.0849866983217
"23",0.290439442101327,20.3506016019728
"24",0.289128557949919,19.718751703233
"25",0.287508830145099,19.4411494245631
"26",0.288604453273939,18.7559406270515
"27",0.283015010188301,18.2710667541043
"28",0.285137793750815,17.9126156070902
"29",0.282693168082856,17.5640162432284
"30",0.281678627756363,19.5232625768708
"31",0.281358736708418,17.5590763995146
"32",0.291959747354801,16.2929414072801
"33",0.289256266165941,16.2084262947576
"34",0.285616219165643,15.8848922015576
"35",0.27818771243098,15.6174167709391
"36",0.278549830201752,15.3195578137884
"37",0.277339745119575,15.1285116561759
"38",0.279076668108207,14.6099169851958
"39",0.28003228058375,14.3576254463882
"40",0.273824187329143,14.3467524310052
