"clusters","silhouette_width","sums_of_squares"
"1",0,249.14869195934
"2",0.423684728302935,134.505542887212
"3",0.396252469086405,91.8721370565002
"4",0.377812162625836,73.352936923508
"5",0.368582345505251,60.3685114758303
"6",0.359079613101868,52.6790204496576
"7",0.349139844661945,45.95756690487
"8",0.343392107715678,41.9010629100248
"9",0.341064618785274,39.0891165541937
"10",0.336294152589037,35.431944986804
"11",0.330982746652671,33.4481259329019
"12",0.321094350516458,31.5564267768327
"13",0.321776893743987,29.838090273423
"14",0.320521122974345,28.2955493334147
"15",0.316487425974608,27.619785812237
"16",0.299092184098358,26.0313719788043
"17",0.317388137190318,25.3909379727242
"18",0.296087235737212,24.1157663375377
"19",0.29531850800006,23.2734822037851
"20",0.298614413206938,22.281091291478
"21",0.293375805059466,21.6405467920859
"22",0.296508174496666,20.8729546212715
"23",0.283684490743714,20.429365396705
"24",0.293161861921145,19.667199127138
"25",0.289064886729121,19.2316745058291
"26",0.285434514179763,18.72905805883
"27",0.290153264944472,18.3134078072621
"28",0.280561930619194,17.9443265016312
"29",0.29069865829701,17.5851792035344
"30",0.286263290442788,17.0758911045584
"31",0.280770034642725,16.757687530064
"32",0.28459979860591,16.2496861757363
"33",0.28583543661704,16.0127782789428
"34",0.277982970768889,15.6050285086595
"35",0.274237774785861,15.4461696099804
"36",0.275242898026871,15.2657596363215
"37",0.278491659090218,14.8236797912442
"38",0.277120437879738,14.5627872931987
"39",0.281294459273134,14.2608056777197
"40",0.276604272656041,14.0742711193043
