"clusters","silhouette_width","sums_of_squares"
"1",0,250.506080536413
"2",0.429071685014071,134.067580300376
"3",0.399938001526746,91.3453634622878
"4",0.383201136769194,72.9524731912669
"5",0.367739411117494,60.5757577179375
"6",0.369621097580153,52.5224968849653
"7",0.351903494795746,45.9728834657764
"8",0.343352544441226,42.0487689359758
"9",0.330813769297937,38.213354457552
"10",0.337945495519537,35.3591096612193
"11",0.321764395209378,33.5225004299185
"12",0.305840843157863,31.3213321437269
"13",0.319368972130844,29.820081919375
"14",0.323242543733218,28.1812848637714
"15",0.310046481603013,26.9948188712858
"16",0.309423661792023,25.9909536031571
"17",0.309820113125004,24.8460344395511
"18",0.296248413123175,23.9897102803515
"19",0.288949222966448,23.4137129947004
"20",0.306566876888214,22.3083705704014
"21",0.295319166058923,21.5284456479744
"22",0.292201971759127,20.8970727957397
"23",0.29209465087814,20.4884045472449
"24",0.296363980545497,19.5738978988521
"25",0.290373015882609,19.2845252956573
"26",0.288505228953563,18.6811210313181
"27",0.288282694530517,18.459191561943
"28",0.286447312556174,17.7547335640407
"29",0.285493166557708,17.3377670302511
"30",0.281999721602179,16.991136584556
"31",0.282907327216044,16.5048245727139
"32",0.284648063632058,16.276194387468
"33",0.283316504112862,15.7872414364811
"34",0.283041315034167,16.358988537822
"35",0.276421591765179,15.2637320255755
"36",0.282237070639229,15.0281305227646
"37",0.280036513770896,14.7724495411084
"38",0.275903617758726,14.3779556597028
"39",0.280166880038529,14.2127290708179
"40",0.272582490475861,14.0712954766882
