"clusters","silhouette_width","sums_of_squares"
"1",0,248.545669759535
"2",0.426744366556409,132.859078587606
"3",0.396662178209394,91.2012384855382
"4",0.377227772519681,73.0090894948936
"5",0.363550335668012,60.5764529586051
"6",0.356228520994783,52.6350200196369
"7",0.350307797589937,45.7517913520771
"8",0.341363291617612,41.6942454095636
"9",0.33159095952242,37.9070799275643
"10",0.338760379907218,35.1464200119694
"11",0.320535514009996,33.3010511852574
"12",0.321954322582504,31.7403739420991
"13",0.325229521752497,29.5349008028601
"14",0.313051489467305,28.1094006695149
"15",0.305937350613987,26.8613006686902
"16",0.302198908244567,25.8468865996924
"17",0.306661562875607,25.0129582867674
"18",0.296492274350968,26.0116870568612
"19",0.303208716090538,23.1879528088061
"20",0.297033422239475,22.3322609889548
"21",0.288738870072332,21.6325457978852
"22",0.288002931396064,21.062641205147
"23",0.297198422659293,20.261790029311
"24",0.284391665619364,19.9251311014289
"25",0.286909906374162,19.2803075352206
"26",0.281551756341348,19.0527429591744
"27",0.288231712845766,18.221363482689
"28",0.281070807275202,18.1006806148221
"29",0.28432407773328,17.4033669332104
"30",0.282215479942837,17.0274685681964
"31",0.285048243447644,16.521630186349
"32",0.277088553197093,16.3130971632188
"33",0.282050997355454,15.9224441485896
"34",0.282203501694648,15.5674456258607
"35",0.274966953956731,15.5450225079536
"36",0.276457300088442,15.1880081097529
"37",0.281094730018992,14.7022072664725
"38",0.276552232313732,14.5671991189926
"39",0.269641373373436,14.4133093856413
"40",0.273467952811526,14.1879548539386
