"clusters","silhouette_width","sums_of_squares"
"1",0,250.769991997465
"2",0.427115222655017,134.052944794846
"3",0.397299955438659,91.8052399836504
"4",0.379658978111612,73.1184335933093
"5",0.36762204040867,60.3657888700773
"6",0.357701779302994,52.4886935081724
"7",0.351622685759029,45.6823237238812
"8",0.345502795587226,41.7342846428111
"9",0.343593882817763,38.0485305143563
"10",0.340180985039121,35.2605540018807
"11",0.339769417607311,33.5572666799992
"12",0.330323756935552,31.7841937251741
"13",0.327486149946762,29.6753760649313
"14",0.325053563883128,28.1092945056361
"15",0.324799101882998,27.0094121424575
"16",0.303271220013626,25.7841549353375
"17",0.299505772585077,25.115206301764
"18",0.304977812315284,23.8613291378969
"19",0.299460626558416,22.9868725126744
"20",0.299500339287011,22.1832339195867
"21",0.300844898964592,21.4919167855996
"22",0.290294295807217,20.8297671058745
"23",0.29817313858521,20.1801433126038
"24",0.294150382084089,19.5443296564399
"25",0.28878742900511,19.1354003771064
"26",0.277805310150375,18.9555410250212
"27",0.2849148319727,18.2049701543446
"28",0.293719093009243,17.7706682440173
"29",0.286390531043302,17.4396730823452
"30",0.282879264896845,17.0530363705679
"31",0.289780423753679,16.6707958032369
"32",0.283806936698703,16.2845575113669
"33",0.278356469619765,16.1188572103148
"34",0.284467411732859,15.4641718230102
"35",0.287088975796096,15.2266820573167
"36",0.280237422686737,15.2181053410493
"37",0.278057283061133,15.0042167889848
"38",0.278613954646268,14.6313584592749
"39",0.276247332148792,14.3751356672688
"40",0.275484582040271,14.0745872199867
