"clusters","silhouette_width","sums_of_squares"
"1",0,248.992785170925
"2",0.42601310816839,133.657878878304
"3",0.394287244658422,91.8146994041388
"4",0.379102237126177,73.2667350099967
"5",0.365652863883405,60.8110114997272
"6",0.364470455580701,52.9790638111699
"7",0.349934739241072,45.9801728854425
"8",0.343899754794315,42.0136514261561
"9",0.342117896624337,39.1756373555976
"10",0.341049832323197,35.2585155510961
"11",0.334876528343392,33.5032955310286
"12",0.323059538761718,31.4385735641912
"13",0.324268889975915,29.6403935449083
"14",0.322589157835796,28.9807971984984
"15",0.322080268031652,26.8451275029915
"16",0.306485251652966,25.757773023372
"17",0.293235808772083,25.2024354529515
"18",0.298206169168121,24.0606612988452
"19",0.300480024523166,23.1015195025535
"20",0.292142427995005,22.4414431971418
"21",0.291280304330179,21.5943747774602
"22",0.28893031024927,21.0219204577302
"23",0.290175912255961,20.3080442331846
"24",0.284855972816381,19.7098799165731
"25",0.287570937166163,19.1025653079913
"26",0.285159023495049,18.7833284487063
"27",0.287742191108563,18.276744410796
"28",0.287779172002595,19.2303703438496
"29",0.283541260946747,17.3696118630448
"30",0.282659802517466,17.0155611097861
"31",0.273136089119987,16.6420637642067
"32",0.273291919663069,16.4414262859088
"33",0.276159444806557,15.9824619849262
"34",0.281384352650678,15.5782072282086
"35",0.276794207721528,15.3871766550943
"36",0.221091086224731,15.1825907761966
"37",0.27808709100844,14.9312649585285
"38",0.272623980990861,14.4877730957332
"39",0.274329142269877,14.5165919964111
"40",0.275548086674667,14.1819205561091
