"clusters","silhouette_width","sums_of_squares"
"1",0,249.068490482896
"2",0.4316104616648,132.217227763185
"3",0.399260305649384,90.6804150837536
"4",0.380657131094671,72.2971045569294
"5",0.36894950728201,59.6001626724611
"6",0.358392715084397,51.8451700000896
"7",0.350987770545793,45.1414129313675
"8",0.34520171714865,41.1905440161555
"9",0.339575725855688,38.5615657704575
"10",0.341000384257697,34.7953718825681
"11",0.32332131455862,33.0406933133616
"12",0.323971407526604,30.958150788271
"13",0.32257464351089,29.335255973714
"14",0.325576491556484,27.898932511898
"15",0.314766155470438,26.7640673534932
"16",0.309782375984232,25.738348886814
"17",0.304510398934172,24.5132911161268
"18",0.304303100160942,23.8566395342781
"19",0.306532380646036,22.7702976863797
"20",0.29830233976939,21.991031156685
"21",0.291245247521106,21.6405033303185
"22",0.285900413564161,21.0318117405254
"23",0.294603657641443,22.1189333931113
"24",0.295463266393737,19.3578089956609
"25",0.292403623144652,18.8118922842194
"26",0.28770771009186,18.4411511203451
"27",0.292450174375384,17.8929864502748
"28",0.29017387324073,17.7119500350437
"29",0.287426933338378,17.2884234309069
"30",0.290280776773855,16.7338454894286
"31",0.283552363027994,16.4747696619208
"32",0.288295834971815,16.1114636337935
"33",0.290854102304942,15.855122811605
"34",0.280401480795195,15.5219394091826
"35",0.279836547956438,15.20698430856
"36",0.28446110098288,14.9356764664623
"37",0.278508584913477,14.6968671700915
"38",0.276780953639993,14.4868076267628
"39",0.27943661380772,14.0837740499191
"40",0.281180382638781,13.8376052182496
