"clusters","silhouette_width","sums_of_squares"
"1",0,247.141661593453
"2",0.425355710327384,132.405357233208
"3",0.396551749053515,90.7719646221997
"4",0.37692665336269,72.5041216676483
"5",0.364415528869377,59.7992498302861
"6",0.366846164385778,51.9457530002297
"7",0.352635202918396,45.2179546574976
"8",0.345372518991282,41.2491916119621
"9",0.334073839752461,38.6320343889848
"10",0.340610226677832,34.7463030099289
"11",0.338507238521026,32.995809631922
"12",0.321941024598547,30.9802045132974
"13",0.32187439229572,29.3102123663089
"14",0.322504758580915,27.9878667333274
"15",0.322028169974054,26.9142324104186
"16",0.3183274545607,25.8109183858123
"17",0.306534142671496,24.7113765493524
"18",0.307460506213773,23.9225174848641
"19",0.288014121146025,22.974269308872
"20",0.290278985182658,22.3860577934545
"21",0.286669307005131,21.7594544556086
"22",0.283879506960959,23.4956925764837
"23",0.284467399724803,21.2620155770193
"24",0.296276290597433,19.7033721644985
"25",0.287267225453143,19.146982918645
"26",0.286341085899757,18.6504989749203
"27",0.269519860541309,18.1957058249999
"28",0.285167120935449,17.695520190442
"29",0.281415682238837,17.3987093819429
"30",0.283532204186136,17.0183825393454
"31",0.279016954796312,16.7060043188927
"32",0.277403407022873,16.3648790746501
"33",0.288220532075372,18.3569934724926
"34",0.27962341469534,15.7807401736527
"35",0.284053181054916,15.3672338081695
"36",0.279663248969791,14.9624260909937
"37",0.273979276076674,15.048797604082
"38",0.275857524302238,14.4647755057187
"39",0.274967008769411,14.2132062696265
"40",0.275322507586371,14.1304345946234
