"clusters","silhouette_width","sums_of_squares"
"1",0,248.424682226813
"2",0.429758391158629,132.049062601948
"3",0.397945660198728,90.8030551491478
"4",0.378098946339,72.7198414453652
"5",0.366130516765778,60.1594344838167
"6",0.356432202228374,52.2835618622873
"7",0.349377079309951,45.4637202029152
"8",0.342799845860714,41.7408646664666
"9",0.328550661527184,37.6278567881322
"10",0.337924749920072,34.9931146552192
"11",0.33806754194055,33.1620063964594
"12",0.317765628963364,31.0616389673339
"13",0.322531707685428,29.5267837462247
"14",0.322726363897809,27.9692883211056
"15",0.306683238022825,26.8567638775187
"16",0.301769346660037,25.6284744565606
"17",0.300167364084741,24.6629015647201
"18",0.300240922262183,24.064298658668
"19",0.296231629775066,23.1122144368727
"20",0.286555855662981,22.2927372349675
"21",0.289013300519781,21.9319985667628
"22",0.286825258573234,21.1505121496273
"23",0.299117248859871,20.1736056819396
"24",0.287978685223819,19.7235959087402
"25",0.287493120388775,19.5197237798578
"26",0.287370923538125,18.6595646819721
"27",0.289496374323823,18.6361322404829
"28",0.291105746732248,17.7742324432873
"29",0.281496675794469,17.3638801781062
"30",0.280284360769314,17.0048639142715
"31",0.279170220512254,16.6962402031014
"32",0.286187626390865,16.2958478516423
"33",0.277200151923473,16.0087742461254
"34",0.274674682984971,15.7610574249418
"35",0.285452329700401,15.337948603253
"36",0.285015229834226,15.0347285643401
"37",0.277876718543101,14.7513939155163
"38",0.280390558038347,14.5504955963538
"39",0.275978297196178,14.2440086641029
"40",0.279086566917529,14.0101891903311
