"clusters","silhouette_width","sums_of_squares"
"1",0,250.289122250927
"2",0.428290356794889,133.746720570386
"3",0.399977982487891,91.1285417193339
"4",0.390927908163754,72.8280134040699
"5",0.369720557769317,59.9987733654064
"6",0.357600894010722,52.3370060481553
"7",0.351684901001354,45.6286468124999
"8",0.340369833112192,41.6658163192991
"9",0.331379642961304,37.9855451538413
"10",0.337030673697266,35.2375543348159
"11",0.337158086847605,33.0434138531422
"12",0.322338351350302,31.2017054368644
"13",0.301259263126544,29.5361461825311
"14",0.322843945897407,28.3845314715229
"15",0.314506755927261,27.0801496476286
"16",0.308391429347583,25.8165135201408
"17",0.30018470141524,24.9541284475524
"18",0.294301516643001,24.1022979318645
"19",0.290115635852823,23.1870670754505
"20",0.293327951973884,22.4672986083892
"21",0.300994331536127,21.794684834565
"22",0.293581011375705,20.7241874148979
"23",0.297080287208616,20.1695366651573
"24",0.289167371539275,19.6687808400621
"25",0.292135439703052,19.1720166514765
"26",0.285859261364248,18.7339611024307
"27",0.281991257353501,18.1526003835357
"28",0.277915486257082,17.8893328613465
"29",0.28730037937559,17.4019837500473
"30",0.278796758069946,16.9069564680578
"31",0.280408365822632,16.5890916754123
"32",0.289121506146532,16.1793255766692
"33",0.280926795541831,15.8352759594851
"34",0.280271095801705,15.5810370014183
"35",0.28399684016281,15.4337724465519
"36",0.27053564209224,15.0953281923691
"37",0.275462651622496,14.7857857620718
"38",0.275641486571694,14.5015411884891
"39",0.276653292510132,14.4041909970557
"40",0.271192134967623,14.3347292700728
