"clusters","silhouette_width","sums_of_squares"
"1",0,247.78434893129
"2",0.428626354484277,131.832522434428
"3",0.398451709901795,90.4763211099524
"4",0.37781994219015,72.3371478778129
"5",0.367684651994092,59.8518831434958
"6",0.356822189774657,52.2363010914506
"7",0.350669712465221,45.3532379805875
"8",0.343763227838918,41.4991193532181
"9",0.332533494171725,37.6522663829664
"10",0.339341380510467,34.865682694816
"11",0.330629296130761,33.0154370646202
"12",0.321826798721874,31.4148280574409
"13",0.325204422759021,29.3124564821803
"14",0.324645898860195,28.0186726434055
"15",0.304902048075234,26.9041878294053
"16",0.318232880158373,25.6830400257473
"17",0.305554440083279,24.5889698085722
"18",0.307377196087971,23.9339473180626
"19",0.302611023652588,22.9623459939725
"20",0.302611998224625,22.0350450247642
"21",0.291010660734338,21.329190421464
"22",0.286543943542882,20.73879041916
"23",0.286861473257591,20.1288697236713
"24",0.285926662991323,19.5641857907519
"25",0.289577608431376,19.2150592352038
"26",0.287254917057316,18.6228115619057
"27",0.279548536476431,18.0817358516002
"28",0.288549632710529,17.7524031778727
"29",0.284034369019854,17.1244315635076
"30",0.284853488111292,16.9238660396352
"31",0.288498361771562,16.5989221470871
"32",0.275134987565102,16.0045527562754
"33",0.281903171496288,15.6555141617621
"34",0.290149614255566,15.3579278415234
"35",0.284822213019153,15.238677776682
"36",0.284610642624632,14.7539877249122
"37",0.266725125002355,14.6482310760155
"38",0.280142988642691,14.5052291479649
"39",0.286959410719637,13.9945056076589
"40",0.28077222666144,13.8270254501734
