"clusters","silhouette_width","sums_of_squares"
"1",0,250.216050868605
"2",0.428466180681617,133.982937390936
"3",0.398629766991144,91.537182398057
"4",0.390569625066649,73.5473977213784
"5",0.370148157668648,60.2885942635505
"6",0.364238196598227,52.3208088664174
"7",0.352318391262198,47.1603050648266
"8",0.347147624159043,41.6627402738219
"9",0.342262797456835,37.8191396504851
"10",0.338732552970762,35.1290640349625
"11",0.330663825070871,33.3468413808999
"12",0.324634111531454,31.1710931824346
"13",0.32764902524647,29.5368359780394
"14",0.321602624488533,28.1016458836118
"15",0.309588045927778,26.8705241488284
"16",0.259800935869709,25.745313111061
"17",0.298110817834519,24.9095819830471
"18",0.304471194672924,23.8316476845152
"19",0.29796074752644,23.2502215353763
"20",0.300440253160256,22.2838607282816
"21",0.286942703139038,22.0306651493501
"22",0.287181037337342,21.1300818026522
"23",0.291228806807062,20.4970091895062
"24",0.289768489467819,19.7282640850411
"25",0.287836714812845,19.420350283331
"26",0.290407353543507,18.7214059207233
"27",0.285486964628783,18.2781281625132
"28",0.281336887525961,17.9776648864967
"29",0.289058702436142,17.3333662149761
"30",0.292551869043755,16.9456935070893
"31",0.282883808804845,16.6943429373408
"32",0.28545149593791,16.462333872282
"33",0.287888049014086,16.0654608719735
"34",0.283228025177101,15.7646185342902
"35",0.286775240477266,15.4177715052663
"36",0.281263917997283,15.1892404698729
"37",0.280833002450201,14.7690973070453
"38",0.281695716713049,14.5026386276753
"39",0.270938155800122,14.4522175259908
"40",0.278837743325514,14.0379069065292
