"clusters","silhouette_width","sums_of_squares"
"1",0,248.445797768748
"2",0.425038999477574,133.655076095662
"3",0.396137539032262,91.320281905297
"4",0.3793069285574,73.3506513372519
"5",0.366947035509453,60.2774963530123
"6",0.353138702779008,52.5038325266709
"7",0.350363157680603,45.4494989925027
"8",0.345106646244587,41.4052517296504
"9",0.332842835084902,38.5233915411614
"10",0.340153914420211,34.9713155387602
"11",0.322830642424656,33.3283679775538
"12",0.324348454007462,31.1878875820225
"13",0.332465563544252,29.5831696061432
"14",0.327068849602593,27.8914250017717
"15",0.311121795024518,26.8359904787711
"16",0.321652501051264,25.7593289028606
"17",0.302262009643937,24.6004160726424
"18",0.296426801747959,23.8223368836343
"19",0.302619430577485,23.1668881909692
"20",0.293942600856492,22.1367976569014
"21",0.294872158996683,21.3231771056049
"22",0.290578182032678,20.8240888090935
"23",0.295842132210174,20.2846162352185
"24",0.302628547578257,19.7919278887351
"25",0.288333594572487,19.0942378837918
"26",0.291645228766136,18.7630355880324
"27",0.286655819628099,18.2153121381507
"28",0.283627112651184,17.7674439383722
"29",0.282814371478575,17.3363697385884
"30",0.280361705205799,16.9424321399176
"31",0.281218745129908,16.6167348126461
"32",0.284340850198619,16.1794167862917
"33",0.282930730439656,15.9137750571269
"34",0.283229162451433,15.6582243260556
"35",0.28324785912544,15.3095925092825
"36",0.276661837514824,15.0372073538241
"37",0.281178864088744,14.6909350910503
"38",0.280065891354758,14.4483014099094
"39",0.25624390354095,14.2467765768491
"40",0.276323002608367,14.0310809206305
