"clusters","silhouette_width","sums_of_squares"
"1",0,247.435755461532
"2",0.421746219143392,133.82923468527
"3",0.393546622583073,91.6857191855861
"4",0.373818574436449,73.5022982072703
"5",0.363003658861528,60.563267727436
"6",0.350671747042331,52.8534898638002
"7",0.34850201246295,45.9410148474932
"8",0.337819780589639,42.0059562077946
"9",0.331128478294728,38.0175459761459
"10",0.334071527390697,35.490370266744
"11",0.330002311705865,34.9249027191368
"12",0.335033674462475,31.2991350164203
"13",0.318346654223997,29.7310287636666
"14",0.3172209082007,28.6288935819051
"15",0.316234780365053,26.9340949470191
"16",0.309245788795562,26.2158953590663
"17",0.307754265243696,24.8880318599562
"18",0.297455267225013,24.0797098294762
"19",0.292974033888265,23.2991398149286
"20",0.30560975872799,22.5694718208526
"21",0.284298234972164,22.0367525431053
"22",0.302411684108712,21.0710573250693
"23",0.285209241848755,20.5853241384168
"24",0.296192558431476,19.9748607023329
"25",0.289882226479781,19.226189495472
"26",0.285779705164596,18.8439834993654
"27",0.295058493423371,18.3224357379375
"28",0.278558835541255,17.9918348322373
"29",0.287312935747179,17.4476664870612
"30",0.28316323787198,17.1633917687532
"31",0.278687983207513,16.7212791340578
"32",0.279811915565248,16.4142489907464
"33",0.276581311513072,16.0949565560711
"34",0.276059480607294,15.7935085198594
"35",0.28290393674678,15.476055071984
"36",0.274983241556178,15.159057509218
"37",0.27862473522744,14.8803255176418
"38",0.274419029761128,14.690949342983
"39",0.274198208303544,14.3887532621666
"40",0.27588885683437,14.1176678868979
