"clusters","silhouette_width","sums_of_squares"
"1",0,248.163706205335
"2",0.429201027199009,132.336557459409
"3",0.397178305285691,90.5799044213393
"4",0.375960264064004,72.6388915527535
"5",0.366541654497732,60.0386783639133
"6",0.366375901467921,52.273793256487
"7",0.347784440209767,45.7614551221539
"8",0.342923822448845,41.7246092972662
"9",0.332998409200062,37.8446209224996
"10",0.337593765061809,35.1797339664835
"11",0.336444807709277,33.3648485869803
"12",0.332920465788314,31.2601982171332
"13",0.321186696954968,29.5780479236767
"14",0.324758363061277,28.1363574509922
"15",0.314119629820733,27.1613926328774
"16",0.307183015975015,25.895803999261
"17",0.299445176420293,25.08589651815
"18",0.3029693929069,23.7624202239422
"19",0.289154335442833,23.3706177342394
"20",0.294168578084422,22.3897467975193
"21",0.288674198101588,21.6877541444227
"22",0.28502993234104,20.9064021930782
"23",0.288334410675376,20.1416777864359
"24",0.28576996956782,19.6876563721592
"25",0.288544993363406,19.1699852783248
"26",0.28655014653319,18.5861143484845
"27",0.284551335312641,18.3810096808613
"28",0.285658940934039,17.8043832999954
"29",0.283613071228148,17.3642062342081
"30",0.28497275581815,17.0544995944323
"31",0.283094649351569,16.7761890586822
"32",0.277913215779514,16.3856575974705
"33",0.280790872749861,16.1073157978758
"34",0.282997850689592,15.7858445408288
"35",0.277129582151867,15.4808866394886
"36",0.278878944096222,15.1903535234139
"37",0.280831234962613,14.8633029073155
"38",0.275263236039885,14.6035426639115
"39",0.278511421015195,14.4765060428412
"40",0.270955733050512,14.3496788172641
