"clusters","silhouette_width","sums_of_squares"
"1",0,249.202501885552
"2",0.428029605911895,133.167627004821
"3",0.396254666760179,91.4717650160237
"4",0.379806286397677,72.8194879564528
"5",0.368059613315252,60.3136815525435
"6",0.366711107053008,56.9977542562414
"7",0.349090395115814,45.837096260233
"8",0.344272584138421,42.0395754185445
"9",0.335986138693465,37.9402363334057
"10",0.338649195543154,35.1328643842192
"11",0.321104285558827,33.1469168747012
"12",0.321857761807557,31.4282620650333
"13",0.322006634931377,29.7749929725936
"14",0.322231299995565,28.2681185960394
"15",0.317010407635626,27.216741322146
"16",0.309422927496877,26.0484511776962
"17",0.283027035660822,24.9269259821529
"18",0.297376277713804,24.1948203654055
"19",0.293678576235875,23.1267653244406
"20",0.29645009097556,22.5715326024033
"21",0.298027751907205,21.7671004749934
"22",0.282503029246437,20.9545404682918
"23",0.297205921979892,20.2570618068908
"24",0.292060488470308,19.6800882146516
"25",0.291695189342565,19.1955744915629
"26",0.288737166844563,18.7520919056172
"27",0.289911624050294,18.393001067883
"28",0.285806750734118,17.832763728361
"29",0.28538896675742,17.468258011414
"30",0.28825980805993,17.0223253983332
"31",0.292776462790661,16.7444762338612
"32",0.280155884003363,16.350474186507
"33",0.279889916540808,15.9217040609717
"34",0.284537100077748,15.6897706006146
"35",0.282545161560127,15.3524389306863
"36",0.283143211049199,14.8771935785045
"37",0.283258740239124,14.7907809602941
"38",0.280421174931228,14.4435340353946
"39",0.282216390349735,14.3090614132198
"40",0.281511555014086,13.9396733059786
