"clusters","silhouette_width","sums_of_squares"
"1",0,248.518166210343
"2",0.432205627385217,131.575858200633
"3",0.400794744460836,89.9493518392863
"4",0.382389710725138,71.7703497543858
"5",0.369708542911184,59.6594419412873
"6",0.359457240364395,51.8647395280419
"7",0.287767811021175,45.1129018607349
"8",0.338478935326339,41.2099017960742
"9",0.33477596013483,38.386818475708
"10",0.339844175220355,34.6677010846605
"11",0.339059659026042,32.664820688224
"12",0.331746432054726,30.7254099772268
"13",0.328610211659554,29.1515816115674
"14",0.321784887993635,27.7726362152588
"15",0.303691531247795,26.7130757642999
"16",0.303685118355426,25.4229915477306
"17",0.300433595037123,24.6133473532935
"18",0.304560064306215,23.8424792411711
"19",0.294278438138893,22.7896293506357
"20",0.293083145372221,22.6950617744284
"21",0.294061927821234,21.4522695967078
"22",0.289209194241218,20.8716699443988
"23",0.29785942724729,20.3069103472146
"24",0.296989307834147,19.5644876672741
"25",0.289827896156755,19.0273299844401
"26",0.283992835178115,18.4323402974298
"27",0.275716871639917,17.9879604184904
"28",0.285055772829209,17.5694207105837
"29",0.285903385890778,17.2607978131577
"30",0.282507189829515,16.7317759874659
"31",0.283341158500859,16.4290678458928
"32",0.290896378621971,16.2222535081743
"33",0.283683624992067,15.6749029572971
"34",0.280455675499968,15.5142166637822
"35",0.284384135719574,15.0478145237065
"36",0.280225379119127,14.9721841055094
"37",0.274325977590681,14.5378585600493
"38",0.278995818986099,14.2972530309885
"39",0.275378590159536,14.1574344155642
"40",0.272845789145408,13.8765395353302
