"clusters","silhouette_width","sums_of_squares"
"1",0,250.510408566049
"2",0.429478211645617,133.622008765129
"3",0.399162580681888,91.2578580546725
"4",0.383111131653013,73.3942594787927
"5",0.36764196127591,60.6037189420755
"6",0.356363585872006,53.0775171889486
"7",0.352046735079225,45.8307107941429
"8",0.347196559037533,43.1969358202303
"9",0.333856742345248,41.1523252036457
"10",0.341672008043393,35.2841711680761
"11",0.325216032029491,33.4913817577293
"12",0.321638202001722,31.4088147441209
"13",0.322038901740298,29.6168970624984
"14",0.32450434248453,28.1935748391903
"15",0.317485438300227,27.0603209721802
"16",0.305719141622656,25.7823021379299
"17",0.29958777572827,24.9317646003973
"18",0.303851463999792,23.8750647869764
"19",0.293592843461815,23.1582359217011
"20",0.294361791062889,22.3808635317647
"21",0.29566114907982,21.5427098396329
"22",0.296769713445933,20.6735084077008
"23",0.289733629562446,20.3879524533137
"24",0.295030379082464,19.5173790525018
"25",0.288838635217956,19.0562273224627
"26",0.289847373568809,18.7070463796663
"27",0.287881595617676,18.045936509568
"28",0.288514939491786,17.6096379794158
"29",0.283359355359516,17.3373080399548
"30",0.281178582820502,17.0534118023136
"31",0.285316391302428,16.5795411866417
"32",0.282487471919518,16.270624642775
"33",0.286485273157275,15.707855724844
"34",0.281123386168842,15.5140579760309
"35",0.28126829306752,15.2316025236002
"36",0.280006809599924,14.8991147052551
"37",0.28384116787198,14.5404572677629
"38",0.278650325880279,14.3060043640022
"39",0.283989620959972,14.0369317138907
"40",0.278866176923434,13.8922519492186
