"clusters","silhouette_width","sums_of_squares"
"1",0,247.503597010331
"2",0.423876370189912,133.711859680716
"3",0.395427273471808,91.5511086484318
"4",0.377173929200404,73.5040337900851
"5",0.365880205030086,60.3352811895607
"6",0.354595658539204,52.5762725081236
"7",0.350960476771901,45.6350808483808
"8",0.344820072023909,41.6008042559031
"9",0.332681870253509,37.7475768044477
"10",0.338075475356891,35.3457984705062
"11",0.319752970309229,33.1009448477003
"12",0.324470291170398,31.0792791030654
"13",0.323894849111345,29.3770438931115
"14",0.323303594781167,28.4370176177438
"15",0.310297353872048,26.9857783449561
"16",0.301263166140829,25.8961622114034
"17",0.306781780243833,24.8757057715238
"18",0.306830426855369,23.9266162224785
"19",0.290956775597223,23.1688014593495
"20",0.291856376742584,22.0150286578754
"21",0.289142635609792,21.4623823097002
"22",0.290009544605474,20.986508024816
"23",0.292468206787143,20.0683604076473
"24",0.289382759582625,19.6685255641068
"25",0.290391411765891,20.4344071749269
"26",0.285747991073044,18.6224401325675
"27",0.285495858374202,18.1065957389363
"28",0.284436104412859,17.6725299908131
"29",0.281182062376445,17.3576702209862
"30",0.286655197695097,16.9033358650124
"31",0.282414851068704,16.5116333889751
"32",0.285344733940769,16.1729327312392
"33",0.282671044536376,15.8910658030278
"34",0.282516310459026,15.5835957696399
"35",0.274426821403623,15.6083546247323
"36",0.278535326286272,15.0750333326647
"37",0.274829517345828,14.7408680279913
"38",0.284090204228239,14.4475190307866
"39",0.276196697159547,14.5855147096913
"40",0.277483235385641,14.0512640514642
