"clusters","silhouette_width","sums_of_squares"
"1",0,249.265356569592
"2",0.425517389895515,133.907382554326
"3",0.397397935021814,91.5984586572322
"4",0.378599573786868,73.2352948466671
"5",0.368963686811802,60.3429965230234
"6",0.363376608718707,52.3117819367267
"7",0.351901321181908,45.7656060292977
"8",0.34680939104597,41.7592714976195
"9",0.336646183316995,37.8390871829894
"10",0.341783013389095,35.0210727105374
"11",0.324412692625065,33.2229763028572
"12",0.323751907048717,31.5296684994977
"13",0.328535073736891,29.4583177505905
"14",0.325799730959284,28.1930249540259
"15",0.305787814406777,26.4739325850659
"16",0.319539762227619,25.8383983684937
"17",0.309061724072795,24.5360486925498
"18",0.306921889146495,23.6012410791619
"19",0.306299637243318,22.7467621033121
"20",0.292227850848624,22.2380220282315
"21",0.286541491908226,21.9055015954806
"22",0.30153194945015,20.6227890905138
"23",0.302182410287488,20.3175948898054
"24",0.290173555988532,19.4702518940935
"25",0.284696739964084,19.1361705513714
"26",0.29207409337559,18.5993049190797
"27",0.291616565586728,21.031201351353
"28",0.289088742041853,17.7223939052481
"29",0.295864621140964,17.1840423928286
"30",0.288465842945426,17.0405848487743
"31",0.287090519181768,16.4704416211277
"32",0.280406318098411,16.1570103757738
"33",0.286710306743573,15.9178282941856
"34",0.277111952147479,15.4465559846344
"35",0.281323351216566,15.1821482150123
"36",0.277342946965755,14.8667252301779
"37",0.283373947350122,14.7615319487625
"38",0.282656473430872,14.374244674335
"39",0.275104231434088,14.1027273785166
"40",0.280334856796371,13.8544968436422
