"clusters","silhouette_width","sums_of_squares"
"1",0,248.378252227129
"2",0.422971716148245,134.183719198249
"3",0.395944284001732,91.6670994089477
"4",0.373968252174024,73.3709668481412
"5",0.36462227677138,60.429518279136
"6",0.351530739861555,52.6913867507358
"7",0.352036836532259,45.6670970784284
"8",0.34572932868409,41.7484932019817
"9",0.332915973059717,38.0394200310915
"10",0.339025019858252,35.3945945033302
"11",0.318612429394147,33.6073001206014
"12",0.319714288623062,31.43271926909
"13",0.323604740117073,30.2804018915262
"14",0.323199531025055,28.4965297357641
"15",0.318045232299659,26.9854778008668
"16",0.296231359042398,26.0532744832071
"17",0.30301211188821,25.0095056743377
"18",0.290023891633802,24.2706342147452
"19",0.301487284642839,23.0135909973374
"20",0.291664921956445,22.5212581998228
"21",0.284862729696551,21.5062651624953
"22",0.289537566306607,20.9019323871278
"23",0.290984044775362,20.285815513456
"24",0.292064541182402,19.6996843674724
"25",0.287868041923924,19.2448811807003
"26",0.282599271391019,18.7199011714021
"27",0.287641358998352,20.2897625683339
"28",0.283794526651282,17.7847913030192
"29",0.286789896786863,17.4021426750373
"30",0.278880252809203,17.1833661715322
"31",0.283839144289155,16.7049654320103
"32",0.279467894459404,16.2851734247396
"33",0.284164365390695,16.0423057474822
"34",0.281453109755893,15.7877608995242
"35",0.2804644669494,15.4557309316162
"36",0.275944354852551,15.2535790233009
"37",0.281185726418629,14.8459229398014
"38",0.275856669259213,14.626438091293
"39",0.275365178208557,14.3420507969861
"40",0.273598713583271,14.0890114478269
