"clusters","silhouette_width","sums_of_squares"
"1",0,250.154872767544
"2",0.427567350104924,133.189971032718
"3",0.395611369279976,91.6548166567981
"4",0.378692590245069,73.3215442838473
"5",0.365871996759553,60.6356393255323
"6",0.350914342869959,52.6800139470739
"7",0.353372948155259,45.669961510142
"8",0.345105017815991,41.9159640984896
"9",0.331695944701145,38.1839051725487
"10",0.339082722002726,35.3292456170585
"11",0.321948785589362,33.5168907902071
"12",0.338882278331922,31.295422240829
"13",0.32305653556119,29.6345027176087
"14",0.327647360813665,28.1413618415985
"15",0.316016964837405,26.9295708506588
"16",0.309901954835235,25.9013987946804
"17",0.297672043733858,25.0182033031067
"18",0.299867990936974,24.195441319183
"19",0.296765578706944,23.120098369916
"20",0.293011090007844,22.2329574492879
"21",0.293094837496059,21.6494397266348
"22",0.292984075073894,21.1007294755337
"23",0.290672645392419,20.9944562613874
"24",0.291569388481771,19.7290486639959
"25",0.290159366665208,19.2031904137711
"26",0.288245826931616,18.7573122770828
"27",0.294956233365918,18.290741641931
"28",0.293330015302842,17.8255075886782
"29",0.289172624149155,17.4230484893349
"30",0.284297454206249,17.1701867071866
"31",0.288207613064361,16.7204553817527
"32",0.282251122930554,16.3095808187739
"33",0.286008387353617,16.0751048214767
"34",0.283360208831095,15.6374613170156
"35",0.279141709100129,15.494096781413
"36",0.281399661087538,15.0755991140944
"37",0.281958113858349,14.7273208725083
"38",0.28019010565297,14.6897608567167
"39",0.280153476577222,14.2596418654565
"40",0.280319188542613,14.0189072023442
