"clusters","silhouette_width","sums_of_squares"
"1",0,249.510601570173
"2",0.426336050080027,133.695905257839
"3",0.398967080753841,90.9599680371011
"4",0.381288527619756,72.4880700494021
"5",0.364585628827109,60.3284526241304
"6",0.364330625991721,52.2867880539362
"7",0.351134536663392,45.2801177619923
"8",0.343375911426568,41.5200858617567
"9",0.332749215787099,37.6690027141262
"10",0.340004555332332,35.0038108960055
"11",0.32304686685922,33.2098776044333
"12",0.322989603734209,31.0120982619165
"13",0.325486601917463,29.2395149521989
"14",0.314990218891237,27.9628881532341
"15",0.316751388251858,26.4994834116419
"16",0.314051099350951,25.468515608346
"17",0.308510351545398,24.6395884613842
"18",0.30416006941087,23.6716297450436
"19",0.294417556417601,22.7404891569218
"20",0.29616028184818,21.8827555996463
"21",0.296219297476497,21.3004486283229
"22",0.294510127629389,20.5917195429293
"23",0.294705340152841,20.0834762914181
"24",0.294014369873108,19.5212995612948
"25",0.293248047518447,19.1901868520825
"26",0.292077287596838,18.6226674346325
"27",0.285923260470517,18.2033223742402
"28",0.283140715053791,17.6268007502195
"29",0.283605579775693,17.2748089996988
"30",0.283196119026419,16.9692553618713
"31",0.275429827310921,16.601124643619
"32",0.284899865403308,16.3063252314613
"33",0.282991434718977,15.8406728970411
"34",0.282745689680272,15.7188248012493
"35",0.276996046771151,15.3176797717526
"36",0.279305309318644,14.9810670095409
"37",0.278444916287553,14.695171942475
"38",0.276866661233724,14.5825874653103
"39",0.273708857984145,14.3154502083198
"40",0.271982240886476,13.9706228230649
