"clusters","silhouette_width","sums_of_squares"
"1",0,248.147148049612
"2",0.426291232627896,132.784974650068
"3",0.397496176577757,91.0897314489428
"4",0.379765573945596,72.6588358994962
"5",0.366478916677718,60.2722361037303
"6",0.362071081736953,52.5173542494668
"7",0.351061063869656,45.6137222209808
"8",0.343766479409001,41.7830013645409
"9",0.334351134757361,39.181924530315
"10",0.338708217225838,35.1935770836269
"11",0.333830219554554,33.1425666551188
"12",0.320182819379945,31.7741033345778
"13",0.322922017966841,30.2775373233763
"14",0.313956093680693,28.5774835926702
"15",0.316756126483533,27.0183550395785
"16",0.300258584829064,26.0968808009614
"17",0.300976050013623,25.3032115497779
"18",0.2960298568061,24.0694782917306
"19",0.29960396562974,22.9437231753451
"20",0.288035749936023,24.7628259047734
"21",0.28875071468711,21.4893886939139
"22",0.282936719824511,20.8174415260537
"23",0.29018828955921,20.2328571911816
"24",0.288577982433237,19.7696513656358
"25",0.284654668806062,19.1227399223469
"26",0.286001600178688,18.6693626422277
"27",0.288663306282229,18.1417242373111
"28",0.282916517120291,17.9137263364668
"29",0.289790699209152,17.3476011902511
"30",0.285162805682934,17.0111577583284
"31",0.284131657678448,16.7739621252625
"32",0.282139204414177,16.3977890585576
"33",0.274692621035242,16.0328804867565
"34",0.28260367595763,15.5933771273362
"35",0.277946639177926,15.2767310971511
"36",0.27987271901446,15.0187142837024
"37",0.280496130127466,14.7182193636319
"38",0.276271388560241,14.4858787688221
"39",0.277360116821457,14.3819300602904
"40",0.278783572286767,14.0889530381892
