"clusters","silhouette_width","sums_of_squares"
"1",0,248.411402721939
"2",0.425906319741624,133.116455561578
"3",0.396137528096571,91.301974034753
"4",0.377821310723333,72.7107188439157
"5",0.366336059383144,60.2223036416445
"6",0.353965629219106,52.4096473929472
"7",0.349778224588512,45.5236720387808
"8",0.343311925117052,41.5393289670335
"9",0.334254116486488,37.6031560078976
"10",0.339884532099691,34.9015415422474
"11",0.318743518466339,33.1151177195652
"12",0.31896902733637,31.0687505305633
"13",0.325649159187658,29.5012922411787
"14",0.321818311111102,28.0558795495642
"15",0.312757628063595,26.6509110360806
"16",0.31116377944094,25.6210143167923
"17",0.310350739090142,24.6232974849626
"18",0.294813826654004,23.7687809240159
"19",0.2895829089554,22.7698923951894
"20",0.2923571516452,22.3199479225418
"21",0.292199291203703,21.779751260867
"22",0.294945312087114,20.7644564204266
"23",0.292780197447293,20.1365345487786
"24",0.287658604402298,19.6482528679315
"25",0.290093365783485,19.1036072090005
"26",0.281053177070598,18.5250217844287
"27",0.290629233238024,18.271080992351
"28",0.290385629283711,17.6877468192545
"29",0.283351212630333,17.3929497111761
"30",0.280299653720252,16.9013233844163
"31",0.281159290031367,16.6317855860701
"32",0.27935904887476,16.238219884423
"33",0.278483155314731,15.8331664216331
"34",0.281291443242473,15.5968611869721
"35",0.283334161640317,15.2417294337292
"36",0.2777782786107,14.9294411461121
"37",0.277216915422987,14.6421097305638
"38",0.278144262160516,14.5063747675923
"39",0.272292532618894,14.2275871435174
"40",0.27604038217856,13.9026916227089
