"clusters","silhouette_width","sums_of_squares"
"1",0,249.721922890321
"2",0.431459758535669,132.641206764713
"3",0.398159588512985,90.9953637450063
"4",0.381475684581346,72.4121419206053
"5",0.367467077773997,60.1401059807604
"6",0.367690618210606,52.2136084880793
"7",0.353510280917413,45.4037432202369
"8",0.34416079152679,41.3340694770646
"9",0.334088419075705,37.6105704056734
"10",0.340642913563499,35.1509246514715
"11",0.325638723428299,32.7750681090689
"12",0.337651441979136,31.6383987892028
"13",0.319852672244572,29.6324283556126
"14",0.320129236225987,27.9940927667367
"15",0.325991915718822,26.8808156580452
"16",0.298912678933852,25.637509183711
"17",0.313970921359278,25.216633661026
"18",0.294437812459851,23.8892934534002
"19",0.289945821466362,23.0429192864703
"20",0.30454397768983,22.2488941956604
"21",0.291329952574968,21.8333956913476
"22",0.294892320328461,20.9963608396872
"23",0.291558427889284,20.0375190354279
"24",0.293078362883698,19.7686784785686
"25",0.289647225829038,19.0798297474668
"26",0.289390765339757,18.4783920376099
"27",0.283892189784745,18.172264411181
"28",0.291203793407579,17.7708795989992
"29",0.287605199689482,17.2048843639049
"30",0.287553642228234,16.8062763027779
"31",0.285710645286082,16.4635773502479
"32",0.279221700663577,16.2129534445625
"33",0.282368558290149,15.8568755732385
"34",0.275748553720141,15.6376166201472
"35",0.280109026414868,15.2952614308463
"36",0.277955409165028,14.9301496802548
"37",0.275533894852264,14.8113344008055
"38",0.277311072594403,14.4999423467106
"39",0.27237450226974,14.3128643209227
"40",0.282727322445873,13.8816484372923
