"clusters","silhouette_width","sums_of_squares"
"1",0,247.989273520337
"2",0.425729182499748,133.359176263421
"3",0.396817998937224,91.2281382232488
"4",0.378581568471969,72.8390506558056
"5",0.368109361318924,59.9835180161613
"6",0.367171583162342,52.2469838873527
"7",0.352864963518747,45.3940357863833
"8",0.34459293231756,41.6434279406423
"9",0.331638842496175,37.7846043795284
"10",0.339818413415278,34.949787414517
"11",0.331707883043516,33.2659954668587
"12",0.321614390077927,31.0548103363608
"13",0.3224312846481,29.4607089840952
"14",0.320424389285706,28.4146575713793
"15",0.304714117453535,26.7938430290556
"16",0.316369198366733,25.6646686114602
"17",0.290872767819952,24.6887587766937
"18",0.298430482498033,24.3197101176301
"19",0.289512695556262,23.0185621045345
"20",0.287270111685499,22.5099733399708
"21",0.286900943376021,22.0011052681601
"22",0.291623068953347,21.0854951003525
"23",0.28778293435803,20.0793228603457
"24",0.29621816514808,19.6634120084973
"25",0.288724454443015,18.8970829919159
"26",0.286690704738553,18.4254245316128
"27",0.287809445937563,17.9597271782362
"28",0.28956874189774,17.531093808872
"29",0.285966638887773,17.1884990895228
"30",0.287708881786644,17.1380388073192
"31",0.281918809038893,16.5513952442216
"32",0.283021306622506,16.1055834821953
"33",0.282773462697451,15.8284087422417
"34",0.282294988335967,15.4855613216089
"35",0.278865356769788,15.3035095402245
"36",0.278715174698844,14.9644452677929
"37",0.277658310978824,14.7218603273967
"38",0.277412830308225,14.4174057404784
"39",0.279667838156578,14.3787342172174
"40",0.276325785081689,13.9675580717615
