"clusters","silhouette_width","sums_of_squares"
"1",0,248.246217961972
"2",0.428328380431772,132.478037691081
"3",0.396078496315808,90.7982630302403
"4",0.379000539007369,72.262016737972
"5",0.365806380597654,59.8969091472647
"6",0.356515102947924,51.9964488903482
"7",0.352067339640562,45.3466513946157
"8",0.341269733830411,41.2710020648305
"9",0.327419973580484,37.5293337074407
"10",0.340973075036058,34.8453727963138
"11",0.332055709969214,33.0268888988577
"12",0.320587414665296,30.9347820511198
"13",0.324560422669394,29.3015127092011
"14",0.325634349978044,27.9172316232217
"15",0.326573333187117,26.7387378005503
"16",0.315109295868277,25.6848187517095
"17",0.30735173384592,24.5172726249849
"18",0.301345733005613,23.9174880031495
"19",0.306727475821827,22.9303328525924
"20",0.308085308691486,22.0764255232634
"21",0.288568739184667,21.4301291334505
"22",0.302641324687262,20.6993465445433
"23",0.29484426971807,19.9197454056698
"24",0.290988576082224,19.4789044964047
"25",0.289365948303671,18.9469705778861
"26",0.286923059492308,18.4824235514975
"27",0.287650972416797,17.9890615851707
"28",0.282530232093196,17.8159708484531
"29",0.279186963077535,17.3336431988283
"30",0.272266188544498,16.9477898320447
"31",0.28151593901902,16.5522059026548
"32",0.291006517518316,16.1078846060462
"33",0.283868783298322,15.8201961790776
"34",0.280420428960113,15.5010954623551
"35",0.275104522001843,15.2619459886422
"36",0.274567966148304,15.0141110693426
"37",0.271125806111002,14.8352843616234
"38",0.272940585959656,14.5564356788478
"39",0.272231289840315,14.1488773649048
"40",0.269578065381077,13.9431114357427
