"l","a","b"
0.190878605315461,0.00284015355420109,0.0395550841477355
0.161889311971436,-0.00907499676418289,0.0152415090537872
0.096880350327627,0.0437948783046233,0.0573379146637965
0.261739230273584,-0.00833433622753066,0.00376859426954868
0.27309833315314,-1.17714782366107e-07,4.70859129464429e-08
0.263814961147993,-0.00246615673565875,-0.00589768144598213
0.148098522745784,0.0346547989879958,0.07590900394846
0.192982755401687,-0.00503815897309745,0.0200164384678847
0.237761021721678,-0.00654385618967246,0.0178096497543245
0.0499171173590121,-0.0118820068779057,-0.131583401847291
0.130355162601269,0.0122650286685511,0.0328182564437174
0.269182629107828,-0.00368704517807183,0.00372978623052744
0.0865069836333596,0.0511036108225837,0.0532080325479134
0.224474870749336,-0.00865997144286479,0.0204165844051862
0.173626951036773,0.00656794963206642,0.00734308160805219
0.119980661043769,0.0503628928188588,0.064680970318981
0.214007335243416,-0.00433832395071998,0.0370257698386001
0.27309833315314,-1.17714782366107e-07,4.70859129464429e-08
0.162827781183609,0.0126226187529277,0.12011050652771
0.138657567857248,0.0427042346794609,0.060306189993603
0.155018789625533,-0.00446855903564469,0.0436849582923726
0.145973554504724,-0.0104912667992507,0.0348577709970599
0.0898344338203678,0.0372919871259036,0.0466652624645014
0.102032969284423,0.037576773654735,0.0584995277527034
0.232314562320152,-6.52303910886332e-05,0.00332963936633401
0.261501093389242,-0.0047776674848149,0.00669805303296633
0.163543228319963,-0.0119803635620502,-0.0209839425865832
0.155432320671231,0.00308410112888347,0.0798716009668299
0.220321029819683,-0.00879023016343849,0.0270757823132184
0.123198565049162,0.0253193617143904,0.104468878045616
0.136897002749606,0.0158051057629338,0.089382636555041
0.0961942383576009,-0.0760820890350344,-0.016749693187984
0.195241536221616,-0.0298454394069142,0.0213332883473194
0.272023142865137,-1.17251333642265e-07,4.69005334569061e-08
0.188996598122049,0.0227396185457501,0.0515954409040509
0.158083825456483,-0.000366578907839976,0.0451302835618783
0.18305366341858,-0.0405154400737184,0.0125449098325292
0.221335185216788,-0.00689377115191403,0.00930498304939076
0.124271321429159,0.0119393800133288,0.0494662519553046
0.092383541040963,0.0546194174389225,0.0846197521111203
0.129034179644766,0.0576064867076481,0.063880690864665
0.175090821929906,0.010457950957582,0.0724121247167586
0.170759207658065,0.0108244635929206,0.0272818676638753
0.209258091838503,-0.0539771515888215,0.0145068075663168
0.192650449705688,-0.00446857525618349,0.0436849647805881
0.111424179639105,0.0640442582584,0.0778829381250457
0.267187452234374,-0.00259641870034577,0.000761517759695352
0.108601301903768,-0.0598044290981425,-0.00430919346041114
0.18566386025725,-9.8387734903671e-05,0.110599471681011
0.256815275130521,-0.00109073631397727,0.00296831240533257
0.125458491806786,0.0365512681952951,0.0581382006063169
0.164370235684174,-0.0218611247337491,0.00906007000968656
0.204915869632824,-0.0182393433147271,0.0086599364926776
0.269955695470912,-0.00464741061802221,3.88558664465855e-05
0.121208719506217,0.0212173811231231,0.103023552961484
0.163924198413753,0.00870834555906363,0.0298888034270084
0.152344769927826,0.0255555994086165,0.0659978253889859
0.138477513714133,0.0379509507530129,0.0921568583425569
0.209837500322234,0.0111092385356726,0.0391161375865146
0.122828885312419,0.0372511134134335,0.0751475278987279
0.235925190290871,-0.00375216109849141,0.00705937980859384
0.254664894554512,-0.00109073538707982,0.00296831203457915
0.102596317974985,0.0264265849383438,0.0478656861877147
0.138149295031052,0.0141448960317425,0.0686823785277957
0.256193270729892,0.000349811614216988,0.00850470804414361
0.136072374566222,0.0140797666714626,0.0720119774818118
0.129067302491062,-0.0043382873386455,0.0370257551937703
0.0993693496862917,-0.000886370995753505,-0.139443013468143
0.159367543826598,0.015626294036758,0.0457365181866398
0.2132318896995,0.00822814175238662,0.0280433466796459
0.254298783589018,-0.00656813408279888,-0.00734300782775921
0.186761521804989,0.0151703704404371,0.0690437180944747
0.27309833315314,-1.17714782366107e-07,4.70859129464429e-08
0.161452120075587,-0.0260933654358947,0.0142739433897088
0.175615034020456,-0.00154661310244886,0.0262754935900333
0.129094068597972,0.0196708403179535,0.129299017632611
0.119404832405749,0.034695670846685,0.0474267392557404
0.123026123037484,0.0206235260013232,0.0542023664714064
0.232521327842999,0.00371109969118932,0.0214229607035654
0.258045669121078,-1.11226569621259e-07,4.44906278485036e-08
0.115970160490775,0.000683205371623807,0.0706442679195896
0.27309833315314,-1.17714782366107e-07,4.70859129464429e-08
0.257962735939291,0.00464718306700251,-3.8764846038708e-05
0.0804989270260776,0.014120650116245,0.0435297081546548
0.0957287477787609,0.0374465158610587,0.0651587252899766
0.0972292666367167,0.00382482979181809,0.068398658932084
0.104547081645098,0.0546602716867406,0.0561374944627546
0.151563365357369,0.000308997222586704,0.0369869497500341
0.272563403674393,-0.00259642101756163,0.000761518686576146
0.120585977955201,-0.0703199089083506,0.00539589400169738
0.116324419204837,0.0223488683368939,0.0715730242469959
0.123655837949453,0.0023842707409516,0.0628622677423418
0.139118343727148,-0.0894544067365916,0.00703526854982095
0.096893337442296,-0.0031825175973027,0.0307278822075818
0.114777669857091,0.0480922428057473,0.0487944445542732
0.185699891600503,-0.0137874315406933,0.0186099217935276
0.188857333683842,-0.0189149097128416,0.0168032664115969
0.164024997600691,0.0506719363858599,0.101667901531249
0.116643737786156,0.0687566805219336,0.0745145303904959
0.213850941950447,0.000374100630001761,0.033657361177164
0.100420879124144,-0.010352079966372,-0.10422393627238
0.0805931394904533,-0.0247345019042527,0.0767748446856176
0.0744178301693772,-0.0129075128007805,-0.131944728808298
0.0866868735949389,-0.0191013497533032,-0.105630454059003
0.189172455797891,0.00189637790881658,-0.0177707668227445
0.128674998387503,-0.0158052202336029,-0.0893825907667734
0.143495528214483,-0.016277727136263,-0.0124404728478245
0.272023142865137,-1.17251333642265e-07,4.69005334569061e-08
0.116397098512909,-0.0288518628636519,-0.082245635107081
0.0399840367428936,-0.0398398050859006,0.00440155247772855
0.0880417712753072,-0.00842366237824299,-0.0180544967995966
0.151979122476813,-0.01187436883128,-0.0527958036380283
0.146804550501951,-0.0278915108635758,-0.078554699367045
0.146417114214415,-0.0125984812833352,-0.0949577927762069
0.0617945827569386,-0.00339325731277262,-0.116858487132343
0.135844692508645,-0.02586478617983,-0.102984699319569
0.108792755858293,0.0275414786500006,0.0700500795626502
0.219265358641735,6.50357445813876e-05,-0.00332956150773667
0.0568879643029057,-0.00940060278253885,0.0318894875106335
0.115956337845812,-0.0284610811406016,-0.102223231055709
0.0847108070442317,0.0477831932139683,0.011807515751916
0.15780944939463,-0.0162368738153423,-0.0409227301254367
0.238932760002168,-0.0151628718904617,0.00974393591344769
0.272023142865137,-1.17251333642265e-07,4.69005334569061e-08
0.0516055103257891,-0.00757695335132369,-0.0613392941390845
