"l","a","b"
0.220119595627345,-0.017759167314696,0.0105054043626929
0.105369330647648,0.0679917110413958,0.0608348000129544
0.195572707054371,0.000374108508560678,0.033657358025746
0.27309833315314,-1.17714782366107e-07,4.70859129464429e-08
0.072719445890332,-0.00566391427755941,-0.132745010116381
0.114808468249734,0.0227396505233929,0.0515954281129938
0.25503633685052,-0.000805943760368022,0.0148025752836178
0.232302698994257,-0.0507052846686062,0.00560200715900017
0.265037071658362,-0.00259641777344832,0.000761517388936372
0.0979295005846481,0.0459352695971749,0.0798836383365253
0.219498164195564,0.00170097407085901,-0.00778196365786021
0.126923497563158,0.00965213788843566,0.0872146477238933
0.145153122788621,0.0133799186726458,0.0550026513016721
0.237761021721678,-0.00654385618967246,0.0178096497543245
0.128724896028437,-0.0421922145734943,0.0454795624012905
0.257053412014862,-0.00464740505669303,3.88536419204666e-05
0.151031906269967,-0.00284030092941034,-0.0395550251976517
0.214207525118159,-0.0145524181686535,0.00493019827494945
0.126886178249592,0.0460003873713477,0.0765540440169521
0.271177805981285,-0.00477767165581178,0.00669805470136509
0.212937476285923,-0.00953093055627852,0.0385487130399265
0.129322568230169,-0.0542619089207025,0.0026725305993347
0.136675378098463,-0.00318253474472507,0.0307278890665563
0.271488213386387,-0.00259642055411291,0.000761518501202207
0.119356828282239,-0.0522275026265812,0.0570301114305727
0.108222258550782,0.00668164960883344,0.054318791886121
0.156689999010364,0.0212173658294817,0.103023559078946
0.148100901926611,0.0230486987248257,0.0885823574714895
0.238159120670236,-0.0322220999078859,0.0372586299368982
0.179196669810512,-0.00950664524802802,0.0637013676559661
0.264579744030893,-0.00464740830080634,3.885493956024e-05
0.135734737539721,0.0198419574573422,0.0941575604078093
0.208589295053702,-0.0116061901713205,0.0126733894862952
0.0978139517237757,0.0387325313465359,0.0522016595863317
0.270413023098385,-0.00259642009066419,0.000761518315822718
0.203992985624875,0.00142387100614261,0.0591713510962044
0.227644738052962,-0.0119561204272173,0.00416872889881792
0.142357022234648,-0.0196313224802153,0.0534288508274583
0.126998158339216,0.0706122760167627,0.0852259924825849
0.110829966754263,0.00873263920929401,0.0550414547062505
0.231763065881029,-0.00510330594426234,0.0233460444662492
0.130891336397614,0.0340443633405074,0.0807227343572248
0.101959509173241,0.0376419039419124,0.0551699284279283
0.116593354481818,-0.00656039268816244,0.0714445490422988
0.238934522561433,-0.00294632856470689,-0.00774315098439615
0.149658886904223,0.00493970357537399,0.0905830602782598
0.166390879619765,-0.0431117364248501,0.0133063786525334
0.195044871465395,0.00480174146257062,0.0184546861152657
0.268262642522377,-0.00259641916379449,0.00076151794506929
0.188718751668848,0.00742231848747943,0.042845873765085
0.102253922586819,0.0554009762505775,0.0446645620676422
0.103172146613005,0.0420938069105037,0.0651199172509553
0.0634834939653857,-0.00605469182961282,-0.112767415836151
0.261414018467363,-0.00074081625384137,0.0114729770711142
0.157762700663181,-0.0171486973723489,0.00569166023598466
0.16346215607734,-0.0119726814882398,0.0578036380118052
0.121616755039863,-0.0409955961456626,0.0106994339912736
0.15320610080321,0.0147553326061145,0.0638686477482719
0.113395640935231,0.0285018417727212,0.0737410108536174
0.269717558586574,-0.00109074187529257,0.00296831462985869
0.122019988559128,-0.0381541358417947,-0.16095559610525
0.106150107522076,0.0502326382692819,0.0713401665586089
0.143487806628688,-0.0663073383511958,-0.0149818384299671
0.0805793279199492,0.0129495301306182,-0.107747585617274
0.122594317199329,0.0233986317613871,0.0970870169467009
0.207084006759622,-0.0216006221228082,-0.0042583198743007
0.114772382179304,0.0114426128284134,0.101255705247821
0.226914895302798,-0.0345170180818116,-0.00378055730281823
0.136949082811569,0.011524322250947,0.0442911895803366
0.26042590310124,-0.00477766702136617,0.00669805284758684
0.0881769487005961,0.0576065043185192,0.0638806838203221
0.255213438843956,-0.0024661530281106,-0.00589768292900694
0.148815885548476,0.0303982859540392,0.0559702175218724
0.265037071658362,-0.00259641777344832,0.000761517388936372
0.0845465390583797,-0.00566391937545374,-0.132745008077223
0.19667807911345,-0.00115584064828977,0.00629790134895614
0.125953711716676,0.0202736026970879,0.0456977031032701
0.102936388909498,0.0340443753900493,0.080722729537408
0.114197754206156,0.056800659271744,0.0786832196185083
0.140655069184358,0.00502142643776793,0.0336185392348254
0.0920582745075613,0.0372268559118288,0.0499948621600299
0.257510739642331,-0.00259641452934889,0.000761516091296599
0.103973632187905,0.0273869494513967,0.0515566169225545
0.087888319057555,-0.0641260631503993,-0.0209183842697747
0.22901553134496,-9.87135789776161e-08,3.94854315910464e-08
0.109128466143993,-0.0653954999639966,-0.0615962347234655
0.206538414619857,-0.0138117112876007,-0.00654273504704372
0.266647191425115,-1.14934117778631e-07,4.59736471114525e-08
0.156529409250123,0.000333265846849673,0.0621396110396688
0.254834902658178,-0.00977488091161161,-0.00176780266690768
0.127967834731336,0.0100186482065723,0.0420843915978963
0.117689881166321,0.0394974971195255,0.0658813914469036
0.198010407154182,0.011109243633553,0.0391161355473568
0.238242626820867,-0.0188498007440835,0.0134736756141951
0.218776659652772,0.00534704404223096,0.0169705561435363
0.128151512372884,0.0223488632390134,0.0715730262861536
0.268642368298572,-0.0010907414118716,0.00296831444449031
