"l","a","b"
0.221011163000984,-0.00510330130981673,0.023346042612471
0.0917910907153789,0.0115243417155853,0.0442911817944758
0.127274804127541,0.024904307659529,0.0992938141876287
0.110456816626172,0.0212173857575687,0.103023551107712
0.110405827774724,0.0365512746835078,0.0581381980110318
0.211415004409901,0.001855508830792,0.0107114967577038
0.123227557229825,0.0295924631525668,0.0707727444219375
0.134657168070888,0.0314480581839471,0.0814842066994004
0.265416797434558,-0.00109074002152543,0.00296831388835184
0.224673925760843,0.0119150659715628,0.0243136088326767
0.118234845610061,-0.0112970886738117,0.0496602975263605
0.187236033014408,-0.004159510370777,0.0806718874654944
0.125784331309035,0.0719634231797495,0.0689393268980432
0.123879017325599,0.000472447118371466,-0.0769420940052334
0.0796920006663093,-0.0159520483572068,-0.0290884804089564
0.259350712813234,-0.00477766655793133,0.00669805266221291
0.110245238014482,0.0156671747008758,0.0172542499717543
0.0931962622457299,0.0475469392991895,0.0502785748967671
0.107960417163572,0.042614846890679,0.0384831235796745
0.223187583607974,-0.00724369399270064,0.000800319495875002
0.157947567895143,-0.0106215324714859,0.0415169716857566
0.1166881509895,0.0394323672957969,0.0692109905862937
0.165082321883542,0.00406105080205665,0.0299276129490489
0.165764171584652,0.0065270935304812,0.0358253399979247
0.241844354689832,6.50260122553314e-05,-0.00332955761480624
0.175499539886761,0.0162367301476951,0.0409227875924956
0.157774552914614,-0.0333369616418999,0.0150742237709112
0.114772382179304,0.0114426128284134,0.101255705247821
0.135952165723591,0.0132330734016195,0.115296768518458
0.117263979627523,0.0550995892679707,0.0864652216495343
0.136514689958318,-0.00721047918182671,-0.106469535805626
0.103731353563472,0.0303331751315139,0.059299809060781
0.199411425869975,-0.0203069203925238,0.0615721933520552
0.225114631700755,-0.0134617972522427,0.00196193202864348
0.272023142865137,-1.17251333642265e-07,4.69005334569061e-08
0.126068070987134,0.033279391079305,0.0670430050919435
0.16347220211679,0.00146474796272611,0.0306890843643326
0.159367543826598,0.015626294036758,0.0457365181866398
0.133187392878391,0.0147310704700782,0.0387159838633466
0.0792114320504531,-0.0175790798896125,-0.157058579092867
0.255049951661217,-0.00477766470415031,0.00669805192070605
0.107713996799042,0.0449506295081975,0.0510400490927154
0.130952823728542,-0.0666329842257396,0.00166615596935427
0.119068384969662,0.0346548115009865,0.0759089989432638
0.110665289981103,0.0122241776648324,0.0613005127944377
0.233560950302241,-0.0145524265106473,0.00493020161174695
0.125839407173398,0.032253895815626,0.0666816738672527
0.110295664971542,0.0491420108646584,0.0743084354002055
0.118035020869904,-0.0161794084545391,-0.123039916907569
0.0964360098148269,-0.00523350812464685,0.0300052197582057
0.10443510155547,0.0300483830413395,0.0474655459971163
0.270947952577131,-1.16787898796211e-07,4.67151539673694e-08
0.166501670118976,-0.012696797647857,0.0156416503566514
0.100982056468137,0.0232198390364147,0.0534408909778183
0.0987476078471055,0.0586562658892315,0.0893946772615339
0.254129965075766,-0.00368703868985909,0.00372978363524235
0.128881355123045,0.0449097608936216,0.0795223124877842
0.171695188235049,-0.00584398362833694,0.0348189661094567
0.198330287629894,0.00870833072885713,0.029888809359091
0.106024965061778,-0.0691884175235968,-0.0260546363811898
0.109248893895348,0.0353955193089367,0.064436065250506
0.171894243246555,0.0147310537861045,0.0387159905369416
0.157088616200586,-0.011427365932154,0.0563195028494945
0.109681250553436,-0.0830166300879454,0.0210375137710384
0.153229133957332,-0.0187846338448455,0.0101440616445958
0.165671192363416,-0.00226304162692648,0.0629010843087308
0.098582931073949,0.0621478043447699,0.0956537353497211
0.161918347804818,-0.046644132372306,0.0355295795103516
0.112171151244031,0.0402382030736947,0.0544084584956639
0.153994642916157,0.00518363400262012,0.130899583956329
0.267567178010566,-0.00109074094842287,0.00296831425911082
0.140414034877519,0.0271506834870761,0.090027680887228
0.122942054992464,0.0560599519272426,0.0901561531258865
0.0909532128558865,-0.0013256904307507,-0.169770739913416
0.131067292453359,-0.00365503284195656,0.107670003463334
0.122644634702027,0.00690130492361773,0.0694826568698403
0.0951541087311547,0.015976243757293,0.0542411709882562
0.161443946049761,0.0226579114404463,0.108559955644649
0.107207486532108,0.0286078341862617,0.0419291507290642
0.201301099922009,-0.0151628556699229,0.00974392942523217
0.265031740327853,0.00259618929554506,-0.000761425997769516
0.14339380199857,0.00566382112530961,0.132745047377281
0.0979761287872805,-0.0699533883944531,-0.039734366202604
0.108096674724912,0.0528698004543249,0.0420964354558018
0.0973566240963066,0.0366815408191917,0.0514789971369556
0.27309833315314,-1.17714782366107e-07,4.70859129464429e-08
0.115353498495114,0.0637594647779072,0.0660486756175138
0.21910306104941,-0.00804952606305032,0.0156028501034855
0.147796344093681,0.0087083525107251,0.0298888006463383
0.188875706856205,-0.046098831182978,0.0340454500947496
0.226170875847554,-0.00429746970291578,0.00854351219023997
0.27309833315314,-1.17714782366107e-07,4.70859129464429e-08
0.0955913006269995,0.0329946124290187,0.0552087366523291
0.258587119520751,-0.00839946512437573,0.00709819303818526
0.134115662944033,0.0148613305809842,0.0320567853991871
0.10718538040696,-0.00175733845116099,-0.121310881496606
0.16302020581983,-0.00577884963361142,0.0314893653016679
0.195888445789986,-0.00263724745871996,0.0292437652122834
0.258504186338964,-0.00375217083080359,0.00705938370151871
0.0564424341996883,-0.0526259390802308,-0.00177988415647201
0.155994326664292,-0.0103929634111544,-0.0757416669452282
0.0827427503378111,-0.00904178519742227,-0.0920283449500681
0.00409161644833844,0.00782976832712501,-0.030766674118754
0.117297620715483,-0.0138116728217452,-0.00654275043338592
0.257208615717413,-0.00355677950585054,-0.00292941445816375
0.0973108571210091,-0.00314934032541458,-0.0765419580783244
0.0482804393196119,-0.0053714299178137,-0.0421231705326319
0.0800339436144455,0.0538544484218334,0.0709400215481937
0.0456282631856091,-0.00308418779292052,-0.0798715663012206
0.0500533749203562,-0.00162705331427371,-0.127970089971163
0.0979431153953456,0.0419635486533926,0.071779114973608
0.0318071827345179,-0.00779660634887824,-0.0765031600496957
0.0415858293767357,0.00337784867454616,-0.040716656268186
0.122262475017823,-0.00798435406590414,0.012273234094734
0.252134788202309,-0.00259641221211915,0.000761515164404702
0.10331718374729,-0.0870534785382543,0.0162625886206302
0.249525890408414,0.00115564831899839,-0.00629782441724513
0.265037071658362,-0.00259641777344832,0.000761517388936372
0.258585929930337,-0.00259641499279761,0.000761516276670537
0.141599333241523,-0.0104261346582923,0.0315281709307724
0.0717001122697987,0.00576215973513428,0.0221455953463012
0.074599336464356,0.0441448099508523,0.0658425746951352
0.0795558525593236,0.0237651610807132,0.0519567532202225
0.139200616634646,-0.0284368203948976,-0.0770705666146454
0.091684343576361,-0.00142399845326491,-0.059171300117361
0.0667226796400975,-0.0100264141637413,-0.120871938642941
0.129541660593397,-0.0317980941050983,-0.0899888250207759
0.0600921551177009,-0.0136162573976945,-0.016531558232713
0.0756170606327089,0.0286321185676008,0.0670818057158629
0.1874829716206,-0.0134617810317039,0.00196192554042796
0.113360700802492,0.0532439909924631,0.0757537606697167
0.107707884665423,-0.000992364336177554,-0.107631152972837
0.0764120252866825,0.0249209183090654,0.0456588852392414
0.0345564798298525,-0.000683270253779011,-0.0706442419667275
0.0951789044445377,-0.00534717936788442,-0.0169705020132693
0.0780091579387623,0.0744946170503219,0.0715074462801557
0.0739174320360654,0.0166926857216448,0.0176155748936035
0.266647191425115,-1.14934117778631e-07,4.59736471114525e-08
0.0780198205997813,0.064109402912349,0.0745533330535675
0.0452349225987163,-0.000618144601047255,-0.0739738394377187
0.0864535497994439,-0.0137708000361725,-0.0350250154968534
0.0760209107735399,0.00765093528252991,-0.0744127839597875
0.0882076812915997,-0.0595604880116868,0.0360073259539795
0.134534988834726,-0.0147311858676585,-0.03871593770432
0.0711496523140092,-0.0132088919048562,-0.0901440723778291
0.26826383211279,-0.00839946929537261,0.00709819470658402
0.119415287232506,-0.00880555074729561,-0.130499396309058
0.0655967083349047,0.0384234826816543,0.0152147304132155
0.191483371406964,-0.00220560453621788,-0.0192160911653638
0.265174518810124,0.00185548565859173,0.0107115060265839
0.0822700453403797,-0.0193375981067528,-0.0671593971386775
0.240718792171943,-0.00842372818729564,-0.0180544704759811
0.0932572971366241,0.0456504798242302,0.0680493743459742
0.10884892293317,-0.00111494330017059,-0.0221843735395244
0.0788977184355453,0.0557509083602414,0.0531692219136126
0.172128701905287,-0.0213886275634012,-0.0678820440163375
0.076480781763383,0.0730540700490251,0.0659710502705912
0.27309833315314,-1.17714782366107e-07,4.70859129464429e-08
0.0660605021561231,0.00449273450765786,-0.018532259741838
0.0253536618256618,0.00380949669495645,-0.089176514684991
0.252669717681055,-1.08909339879837e-07,4.35637359519347e-08
0.0318071827345179,-0.00779660634887824,-0.0765031600496957
0.135683109917789,-0.0746581471219449,0.0424216295454416
0.0929964264311103,-0.0241636990286065,-0.11076670820957
0.0921581834370322,-0.0219173171763093,-0.120032843919882
0.272023142865137,-1.17251333642265e-07,4.69005334569061e-08
0.195624787116333,-0.00390667500344,-0.0114340889489639
0.22418103030461,-0.00839945029416922,0.00709818710610821
0.0527897285537406,0.0106214416364381,-0.0415169353517375
0.27309833315314,-1.17714782366107e-07,4.70859129464429e-08
0.0263358728924281,-0.00498063892589995,-0.062100770188811
0.0768787165303983,-0.0275824181715234,-0.0415677878048026
0.271482882055881,0.00259618651486659,-0.000761424885503681
0.27309833315314,-1.17714782366107e-07,4.70859129464429e-08
0.0216009267214226,0.00940056895112895,-0.031889473978064
0.151229143995032,-0.0194678883415206,-0.0605001866249677
0.138600510524903,-0.0297471072853023,-0.0892661610883805
0.068013590279886,-0.00386576050788456,-0.039916370696419
0.125526456405922,-0.0332794995252239,-0.0670429617135759
0.139040698223148,-0.0481574824657133,-0.0454648014803882
0.154976547768761,-0.0198663535286997,-0.119310170718606
0.226648912175495,0.000805736137435287,-0.0148024922344503
0.145284512533941,-0.00312509023892016,-0.0513892893735823
0.0333551763998585,-0.0143569494485407,-0.0050586308427969
0.117930860745979,-0.00761784143055166,-0.0328570229581493
0.0948056012093694,-0.000992358774848379,-0.107631155197369
0.165473899911174,-0.0106215357155853,0.0415169729833964
0.0505155703638493,0.0271838996882823,-0.0172421749704055
0.134877902464559,-0.0506720652233006,-0.101667849996273
0.0828596529706438,0.0673161474239459,0.0689781288196023
0.137684049057977,-0.00422339461944587,-0.127208603169537
0.264496810849106,-1.14007234208735e-07,4.5602893683494e-08
0.0677469794565546,-0.0115486812467813,-0.0694438147213372
0.101799382927485,-0.0151947655849111,-0.094196328776025
0.271030885758918,-0.00464741108145705,3.8856051826075e-05
0.0371872759146363,-0.00718616560350938,-0.0813168924976126
0.116068978209732,-0.0695140731304666,-0.00940663808893794
0.182974828324166,0.00658453432873796,-0.0462918369591947
0.0161052846804317,0.00158738995510721,-0.0547577202803351
0.149493538782316,0.007267804119096,0.0243524051929067
0.205659327193683,0.000349833396084964,0.00850469933139641
0.0300453843837403,0.0129495519124861,-0.107747594330021
0.259899257102678,-0.00615308419894822,-0.00216794230137318
0.253366371783283,-0.00730883725631737,0.00412992401122025
0.16611364978813,-0.0822516800720458,0.0347172519344463
0.188979921707311,-0.0296743167061964,-0.0138081711020088
0.0800776743945804,-0.0434616212632022,0.00480169989804935
0.12169907160008,-0.0218202468502821,-0.0194221970929442
0.198228353579719,-0.00246612846557803,-0.00589769275401442
0.0992231770436618,-0.150105465149292,0.0460108405439419
0.227038727643862,-0.0260933937059893,0.0142739546977522
0.0542565405220969,-0.0459033823909522,0.024056628948238
0.202869649180737,-0.0268009094118171,-0.0815229578274956
0.0660645344418533,-0.0448689854312956,-0.108004538621959
0.0544584493033788,-0.00205869623678967,-0.0795102335935105
0.21593432860902,-0.035542508711045,-0.00414189038128177
0.0741756499248467,-0.0268174426662077,-0.0278880598371611
0.077207453455145,-0.0107428514936614,-0.0842463444020614
0.0584885562718718,-0.0272082174375965,-0.00791046666920314
0.206385590098137,-0.0265084371016272,0.00909888657607549
0.0939508896348116,-0.0180439047184622,-0.0013288805755296
0.0473758301041194,0.00396401847846395,-0.0706830490788624
0.0680608572530055,-0.00992042499430024,-0.152683797469855
0.0617407401357148,-0.0113290171265684,-0.0542799532597893
0.0583658698685063,0.000407345101302581,-0.0736125059885018
0.0982042743593503,-0.0619614050873796,0.0267800014341069
0.185638845635143,-0.0787192906128026,0.0124940536719131
0.0440626113493785,-0.0100187223576048,-0.0420843619374778
0.2634216205611,-1.13543785484893e-07,4.54175141939572e-08
0.0360570534149893,-0.00931887482225058,-0.0250750355719587
0.0550602632452026,-0.0135179475213992,-0.127130998770281
0.0468361859164297,-0.0172623213442746,-0.0412840804440207
0.0552664557992024,-0.027761210896482,-0.0852139137736851
0.16161916495512,-0.1080193227017,0.0323431701521548
0.0807808057650128,-0.0199237697644378,-0.0371930035864942
0.132184881898461,-0.0364696602670189,-0.115102675676104
0.26703224853182,-0.00368704425118827,0.00372978585977402
0.0819565874056956,-0.0110761868571119,-0.14638592763509
0.0644692738033967,-0.0322539778452313,-0.0666816410554161
0.205842950108046,-0.0123060330722291,-0.00433593873300775
0.0791575347020483,-0.0505009212041635,-0.136809317972969
0.193992769058696,-0.00375214302417159,0.00705937257886591
0.0722556409946549,-0.0385614846506455,-0.0873430886337345
0.0555941015134351,-0.0219747496325723,-0.0379156702995598
0.142563116408748,-0.0170184303097676,-0.000967541008850548
0.126261101170464,-0.0757730394432693,0.0202372356143732
0.225073732541482,-0.0265327159216372,-0.0160537706352548
0.0475913973488247,0.00199474664250299,-0.128370230903274
0.269494226103348,-0.00730884420796496,0.00412992679187929
0.0831887876082362,-0.039611255490235,-0.11285707836739
0.239085584523892,-0.00246614607644913,-0.00589768570966598
0.23579545365045,-0.025002771862695,0.0113056880806872
0.0754552591331326,-0.120105568377618,0.0431710435702559
0.157785733817303,-0.0506886638232951,-0.048032925867697
0.260664039985578,-0.00833433576409581,0.00376859408417474
0.242317676308829,-0.0134618046673529,0.00196193499468755
0.0933750935750517,-0.142381682284032,0.0470560237690765
0.0240107695038105,-0.0149265289944439,-0.0287271588239046
0.0338823406400834,-0.0199480203143809,-0.0623456721058624
0.0621038989515306,-0.0122651116250261,-0.0328182232611218
0.0656055862877452,-0.117834911876266,0.0590575667396676
0.0966539562403632,-0.0188088802237779,-0.0150086085431655
0.194569159591104,-0.0368936461417196,0.0121447713103295
0.0304399145610503,0.00468045858902089,-0.107308644431997
0.125985060929246,-0.120716033222071,0.0479847856578119
0.179066878442914,-0.0557433375130145,0.0256184031754092
0.0147960992481835,0.00575450222387031,-0.0566419950771002
0.0454754386638854,-0.015780913606947,-0.0642299446781014
0.00551635074145906,0.0108653943090148,-0.00120042057179526
0.0431259594236515,0.00548628695182241,-0.122111173556594
0.036753609137314,0.000228552376316249,-0.117258631957384
0.269872762289129,-1.16324463950157e-07,4.65297855800628e-08
0.0614408970117282,-0.00703932682069586,-0.141611007119119
0.0157978294250043,0.00581963204759894,-0.0599715942164958
0.154970125227738,-0.0257268518736725,-0.0308563140339224
0.0442864620742718,-0.0107671080683547,-0.109399010511518
0.0412890367823273,-0.002775123370935,-0.0428846434309405
0.216738766333599,-0.0438358729759891,-0.0288556008460117
